item_id,order_id,product_id,quantity,line_total
14133,1413,39,3,14078.7
14134,1413,50,5,34947.8
14141,1414,83,5,54334.4
14151,1415,107,2,13240.52
14152,1415,88,3,10393.8
14161,1416,68,3,68578.14
14171,1417,45,4,32914.4
14181,1418,78,5,12992.55
14191,1419,39,1,4692.9
14201,1420,75,2,44057.38
14202,1420,64,5,16165.15
14211,1421,103,5,51821.1
14212,1421,38,5,81884.35
14213,1421,84,5,68563.75
14221,1422,45,1,8228.6
14222,1422,23,1,23951.72
14223,1422,42,5,70726.35
14224,1422,31,4,71048.04
14231,1423,99,2,5749.6
14241,1424,72,1,19576.35
14251,1425,49,3,68719.26
14252,1425,77,2,44022.48
14261,1426,101,4,73449.44
14271,1427,71,5,95907.55
14281,1428,110,2,49964.84
14291,1429,12,1,7238.22
14301,1430,83,4,43467.52
14311,1431,59,5,124524.85
14312,1431,19,2,11801.6
14313,1431,29,5,104102.05
14321,1432,14,2,44716.8
14331,1433,56,1,3186.4
14332,1433,24,2,5544.54
14333,1433,28,4,39096.36
14334,1433,110,3,74947.26
14341,1434,56,4,12745.6
14342,1434,78,2,5197.02
14343,1434,101,3,55087.08
14344,1434,87,5,56167.25
14351,1435,97,4,48321.76
14361,1436,82,2,13987.78
14362,1436,66,1,21958.4
14363,1436,21,3,60727.71
14364,1436,84,3,41138.25
14365,1436,89,5,43915.5
14371,1437,44,3,18335.04
14381,1438,39,1,4692.9
14391,1439,80,5,96314.7
14401,1440,37,3,21122.88
14411,1441,35,2,32148.54
14412,1441,63,1,7037.22
14413,1441,31,2,35524.02
14414,1441,96,2,46840.2
14421,1442,48,2,33116.5
14431,1443,37,1,7040.96
14441,1444,40,4,18013.44
14451,1445,64,4,12932.12
14452,1445,75,5,110143.45
14453,1445,105,1,5160.12
14461,1446,94,3,18993.33
14471,1447,29,4,83281.64
14472,1447,83,5,54334.4
14473,1447,46,1,5669.08
14481,1448,94,1,6331.11
14491,1449,73,3,1542.03
14492,1449,67,1,12764.36
14501,1450,35,3,48222.81
14502,1450,15,2,21674.16
14511,1451,18,5,82110.85
14512,1451,30,3,64835.46
14513,1451,40,1,4503.36
14521,1452,82,5,34969.45
14531,1453,65,4,46464.92
14532,1453,61,3,2343.87
14533,1453,54,2,49879.34
14534,1453,34,2,5949.08
14541,1454,77,2,44022.48
14551,1455,40,2,9006.72
14552,1455,12,1,7238.22
14561,1456,62,5,86009.5
14571,1457,38,2,32753.74
14572,1457,37,2,14081.92
14573,1457,12,3,21714.66
14574,1457,40,4,18013.44
14575,1457,13,4,74174.16
14581,1458,104,1,21610.98
14582,1458,99,4,11499.2
14591,1459,57,4,79623.76
14592,1459,12,2,14476.44
14593,1459,67,4,51057.44
14601,1460,55,3,8181.84
14602,1460,107,2,13240.52
14611,1461,18,3,49266.51
14612,1461,33,2,4909.8
14613,1461,46,1,5669.08
14614,1461,93,1,21561.07
14621,1462,33,5,12274.5
14622,1462,40,3,13510.08
14623,1462,105,4,20640.48
14624,1462,85,2,10856.4
14631,1463,38,3,49130.61
14641,1464,27,3,40912.77
14642,1464,16,4,23426.52
14643,1464,80,1,19262.94
14651,1465,85,1,5428.2
14652,1465,105,4,20640.48
14653,1465,109,2,27965.94
14654,1465,13,2,37087.08
14661,1466,27,1,13637.59
14662,1466,48,3,49674.75
14671,1467,103,4,41456.88
14681,1468,44,1,6111.68
14682,1468,95,4,22995.2
14683,1468,80,4,77051.76
14684,1468,70,3,46259.31
14691,1469,63,5,35186.1
14692,1469,24,2,5544.54
14693,1469,90,3,18413.43
14701,1470,57,5,99529.7
14711,1471,67,2,25528.72
14721,1472,71,3,57544.53
14722,1472,91,5,11196.65
14723,1472,29,1,20820.41
14731,1473,51,5,71267.6
14741,1474,85,3,16284.6
14751,1475,108,5,56783.5
14761,1476,43,5,105749.35
14771,1477,29,2,41640.82
14772,1477,42,2,28290.54
14773,1477,73,4,2056.04
14781,1478,20,1,20331.05
14782,1478,34,2,5949.08
14791,1479,17,1,1150.13
14801,1480,76,2,16068.2
14802,1480,16,3,17569.89
14811,1481,81,1,12144.42
14812,1481,64,4,12932.12
14813,1481,106,1,10836.1
14814,1481,89,4,35132.4
14815,1481,17,3,3450.39
14821,1482,91,5,11196.65
14822,1482,39,2,9385.8
14831,1483,86,5,124405.8
14841,1484,99,2,5749.6
14842,1484,56,5,15932.0
14851,1485,108,1,11356.7
14861,1486,33,4,9819.6
14862,1486,29,4,83281.64
14871,1487,42,4,56581.08
14872,1487,39,2,9385.8
14873,1487,82,2,13987.78
14881,1488,48,2,33116.5
14891,1489,59,2,49809.94
14901,1490,52,3,44467.08
14911,1491,93,2,43122.14
14912,1491,59,2,49809.94
14921,1492,11,2,32331.92
14922,1492,99,2,5749.6
14923,1492,80,3,57788.82
14931,1493,67,1,12764.36
14941,1494,77,4,88044.96
14951,1495,85,1,5428.2
14952,1495,53,3,30855.93
14961,1496,32,3,18250.53
14962,1496,12,5,36191.1
14971,1497,109,3,41948.91
14972,1497,75,1,22028.69
14981,1498,51,4,57014.08
14982,1498,35,4,64297.08
14991,1499,100,2,21755.36
15001,1500,92,2,12218.14
15011,1501,87,3,33700.35
15021,1502,45,4,32914.4
15022,1502,34,4,11898.16
15031,1503,32,3,18250.53
15032,1503,31,5,88810.05
15041,1504,64,1,3233.03
15051,1505,55,5,13636.4
15052,1505,80,2,38525.88
15053,1505,21,1,20242.57
15054,1505,29,3,62461.23
15061,1506,31,5,88810.05
15062,1506,30,3,64835.46
15071,1507,52,4,59289.44
15081,1508,30,5,108059.1
15091,1509,107,5,33101.3
15101,1510,66,4,87833.6
15102,1510,42,2,28290.54
15111,1511,33,3,7364.7
15112,1511,90,2,12275.62
15121,1512,59,1,24904.97
15131,1513,44,5,30558.4
15141,1514,93,5,107805.35
15142,1514,96,3,70260.3
15151,1515,37,1,7040.96
15161,1516,79,1,2195.71
15171,1517,84,5,68563.75
15181,1518,39,1,4692.9
15182,1518,101,2,36724.72
15183,1518,31,2,35524.02
15184,1518,19,1,5900.8
15191,1519,33,3,7364.7
15192,1519,20,5,101655.25
15193,1519,58,1,2056.43
15194,1519,106,3,32508.3
15201,1520,66,4,87833.6
15202,1520,80,5,96314.7
15211,1521,62,1,17201.9
15212,1521,49,1,22906.42
15221,1522,25,3,63790.83
15222,1522,78,5,12992.55
15223,1522,52,5,74111.8
15231,1523,50,3,20968.68
15241,1524,97,4,48321.76
15242,1524,11,2,32331.92
15243,1524,16,5,29283.15
15251,1525,74,4,3908.72
15252,1525,67,2,25528.72
15253,1525,92,3,18327.21
15254,1525,78,5,12992.55
15261,1526,105,4,20640.48
15271,1527,47,3,65913.03
15272,1527,62,1,17201.9
15281,1528,103,2,20728.44
15282,1528,27,3,40912.77
15291,1529,25,2,42527.22
15292,1529,89,4,35132.4
15301,1530,33,2,4909.8
15302,1530,20,1,20331.05
15303,1530,35,3,48222.81
15311,1531,16,2,11713.26
15312,1531,47,5,109855.05
15321,1532,38,1,16376.87
15331,1533,73,5,2570.05
15341,1534,83,1,10866.88
15342,1534,109,4,55931.88
15343,1534,100,5,54388.4
15344,1534,25,4,85054.44
15351,1535,108,4,45426.8
15361,1536,87,3,33700.35
15362,1536,89,5,43915.5
15371,1537,23,2,47903.44
15372,1537,94,5,31655.55
15381,1538,25,5,106318.05
15382,1538,105,1,5160.12
15391,1539,66,4,87833.6
15401,1540,105,2,10320.24
15402,1540,99,1,2874.8
15411,1541,55,2,5454.56
15421,1542,80,5,96314.7
15422,1542,54,4,99758.68
15423,1542,35,2,32148.54
15431,1543,11,3,48497.88
15432,1543,52,2,29644.72
15433,1543,91,3,6717.99
15434,1543,16,2,11713.26
15441,1544,41,3,74229.96
15442,1544,81,5,60722.1
15443,1544,101,2,36724.72
15444,1544,11,4,64663.84
15451,1545,89,5,43915.5
15452,1545,32,5,30417.55
15453,1545,95,1,5748.8
15461,1546,61,5,3906.45
15471,1547,31,4,71048.04
15472,1547,69,2,15623.8
15481,1548,33,5,12274.5
15482,1548,82,4,27975.56
15483,1548,37,2,14081.92
15484,1548,75,2,44057.38
15491,1549,63,5,35186.1
15492,1549,106,3,32508.3
15493,1549,21,1,20242.57
15501,1550,80,2,38525.88
15502,1550,107,4,26481.04
15503,1550,109,4,55931.88
15504,1550,62,1,17201.9
15511,1551,81,3,36433.26
15521,1552,24,5,13861.35
15522,1552,11,2,32331.92
15523,1552,20,2,40662.1
15524,1552,35,2,32148.54
15525,1552,30,5,108059.1
15531,1553,97,5,60402.2
15541,1554,104,2,43221.96
15542,1554,39,4,18771.6
15543,1554,55,5,13636.4
15551,1555,19,3,17702.4
15552,1555,78,1,2598.51
15553,1555,72,4,78305.4
15561,1556,72,1,19576.35
15562,1556,74,4,3908.72
15563,1556,60,3,72874.26
15564,1556,23,5,119758.6
15565,1556,94,2,12662.22
15571,1557,79,5,10978.55
15581,1558,94,3,18993.33
15591,1559,20,5,101655.25
15601,1560,88,4,13858.4
15611,1561,25,5,106318.05
15612,1561,69,4,31247.6
15613,1561,75,5,110143.45
15614,1561,99,5,14374.0
15615,1561,56,2,6372.8
15621,1562,49,4,91625.68
15622,1562,55,2,5454.56
15631,1563,13,2,37087.08
15632,1563,102,4,98448.2
15633,1563,104,4,86443.92
15641,1564,62,5,86009.5
15651,1565,32,5,30417.55
15661,1566,84,4,54851.0
15662,1566,23,2,47903.44
15663,1566,28,3,29322.27
15664,1566,52,5,74111.8
15671,1567,83,3,32600.64
15672,1567,31,3,53286.03
15681,1568,45,4,32914.4
15691,1569,12,4,28952.88
15692,1569,108,3,34070.1
15701,1570,85,3,16284.6
15702,1570,88,4,13858.4
15703,1570,13,2,37087.08
15704,1570,67,5,63821.8
15711,1571,86,1,24881.16
15712,1571,49,4,91625.68
15721,1572,61,1,781.29
15722,1572,73,5,2570.05
15731,1573,87,4,44933.8
15741,1574,98,4,81134.72
15751,1575,56,5,15932.0
15761,1576,47,5,109855.05
15762,1576,62,2,34403.8
15763,1576,46,5,28345.4
15764,1576,20,5,101655.25
15771,1577,25,2,42527.22
15772,1577,63,3,21111.66
15773,1577,70,4,61679.08
15781,1578,91,2,4478.66
15782,1578,54,4,99758.68
15791,1579,79,3,6587.13
15792,1579,24,5,13861.35
15793,1579,59,5,124524.85
15801,1580,48,3,49674.75
15811,1581,88,2,6929.2
15821,1582,76,1,8034.1
15822,1582,61,3,2343.87
15831,1583,26,4,81098.56
15832,1583,15,1,10837.08
15833,1583,31,4,71048.04
15834,1583,62,4,68807.6
15835,1583,28,3,29322.27
15841,1584,18,5,82110.85
15842,1584,13,2,37087.08
15851,1585,43,3,63449.61
15861,1586,109,1,13982.97
15862,1586,39,5,23464.5
15871,1587,84,1,13712.75
15872,1587,82,3,20981.67
15873,1587,35,4,64297.08
15874,1587,96,3,70260.3
15881,1588,80,2,38525.88
15882,1588,81,5,60722.1
15891,1589,71,1,19181.51
15892,1589,44,5,30558.4
15901,1590,41,1,24743.32
15911,1591,68,3,68578.14
15921,1592,17,3,3450.39
15922,1592,11,4,64663.84
15923,1592,38,4,65507.48
15924,1592,16,1,5856.63
15931,1593,110,3,74947.26
15932,1593,87,2,22466.9
15941,1594,56,4,12745.6
15951,1595,82,3,20981.67
15961,1596,35,3,48222.81
15962,1596,67,4,51057.44
15963,1596,80,4,77051.76
15971,1597,75,4,88114.76
15972,1597,108,1,11356.7
15981,1598,78,2,5197.02
15982,1598,71,4,76726.04
15991,1599,15,2,21674.16
15992,1599,14,4,89433.6
15993,1599,25,3,63790.83
15994,1599,91,1,2239.33
16001,1600,45,3,24685.8
16011,1601,43,2,42299.74
16021,1602,16,4,23426.52
16022,1602,61,3,2343.87
16031,1603,65,4,46464.92
16032,1603,82,3,20981.67
16041,1604,15,4,43348.32
16051,1605,110,2,49964.84
16061,1606,55,5,13636.4
16071,1607,72,3,58729.05
16072,1607,28,4,39096.36
16081,1608,34,1,2974.54
16082,1608,26,3,60823.92
16083,1608,88,2,6929.2
16091,1609,92,3,18327.21
16101,1610,14,4,89433.6
16102,1610,44,3,18335.04
16111,1611,60,5,121457.1
16112,1611,49,3,68719.26
16121,1612,52,5,74111.8
16122,1612,58,2,4112.86
16131,1613,52,1,14822.36
16132,1613,32,2,12167.02
16141,1614,51,4,57014.08
16142,1614,11,1,16165.96
16151,1615,47,1,21971.01
16152,1615,53,2,20570.62
16153,1615,104,5,108054.9
16154,1615,55,1,2727.28
16155,1615,38,1,16376.87
16161,1616,61,2,1562.58
16162,1616,27,1,13637.59
16163,1616,95,1,5748.8
16171,1617,110,2,49964.84
16172,1617,71,4,76726.04
16173,1617,41,4,98973.28
16174,1617,92,2,12218.14
16181,1618,45,5,41143.0
16182,1618,79,2,4391.42
16191,1619,82,3,20981.67
16192,1619,52,5,74111.8
16201,1620,34,5,14872.7
16211,1621,32,3,18250.53
16212,1621,98,2,40567.36
16221,1622,51,1,14253.52
16222,1622,23,5,119758.6
16223,1622,62,3,51605.7
16231,1623,89,4,35132.4
16232,1623,21,1,20242.57
16241,1624,17,5,5750.65
16251,1625,17,1,1150.13
16252,1625,57,3,59717.82
16253,1625,50,4,27958.24
16254,1625,87,4,44933.8
16261,1626,71,2,38363.02
16271,1627,92,2,12218.14
16272,1627,38,3,49130.61
16273,1627,56,4,12745.6
16281,1628,104,4,86443.92
16282,1628,106,1,10836.1
16283,1628,48,3,49674.75
16284,1628,25,5,106318.05
16291,1629,84,4,54851.0
16301,1630,48,5,82791.25
16311,1631,53,2,20570.62
16321,1632,79,2,4391.42
16322,1632,14,2,44716.8
16331,1633,38,4,65507.48
16341,1634,19,2,11801.6
16351,1635,93,5,107805.35
16361,1636,34,4,11898.16
16362,1636,65,5,58081.15
16363,1636,15,5,54185.4
16364,1636,76,2,16068.2
16371,1637,82,2,13987.78
16372,1637,19,4,23603.2
16373,1637,56,5,15932.0
16381,1638,12,5,36191.1
16382,1638,47,4,87884.04
16391,1639,98,1,20283.68
16401,1640,26,4,81098.56
16411,1641,63,2,14074.44
16412,1641,52,3,44467.08
16421,1642,72,1,19576.35
16422,1642,76,5,40170.5
16423,1642,17,5,5750.65
16431,1643,56,2,6372.8
16432,1643,65,3,34848.69
16433,1643,98,3,60851.04
16434,1643,72,4,78305.4
16441,1644,105,4,20640.48
16442,1644,72,4,78305.4
16451,1645,86,2,49762.32
16452,1645,61,2,1562.58
16453,1645,19,4,23603.2
16454,1645,50,2,13979.12
16461,1646,84,4,54851.0
16462,1646,43,4,84599.48
16471,1647,54,1,24939.67
16481,1648,84,1,13712.75
16482,1648,85,1,5428.2
16491,1649,79,5,10978.55
16501,1650,72,5,97881.75
16502,1650,40,1,4503.36
16511,1651,40,3,13510.08
16512,1651,98,2,40567.36
16521,1652,21,5,101212.85
16531,1653,95,3,17246.4
16532,1653,77,3,66033.72
16541,1654,48,4,66233.0
16551,1655,76,5,40170.5
16561,1656,107,5,33101.3
16571,1657,85,2,10856.4
16572,1657,58,5,10282.15
16573,1657,67,3,38293.08
16581,1658,73,5,2570.05
16582,1658,53,3,30855.93
16583,1658,92,5,30545.35
16591,1659,77,1,22011.24
16601,1660,17,1,1150.13
16602,1660,33,4,9819.6
16603,1660,29,5,104102.05
16611,1661,79,1,2195.71
16612,1661,88,2,6929.2
16621,1662,80,2,38525.88
16631,1663,68,4,91437.52
16632,1663,21,1,20242.57
16641,1664,107,3,19860.78
16642,1664,85,3,16284.6
16643,1664,78,1,2598.51
16644,1664,49,3,68719.26
16651,1665,37,2,14081.92
16652,1665,65,5,58081.15
16653,1665,74,4,3908.72
16661,1666,24,1,2772.27
16662,1666,21,2,40485.14
16663,1666,34,5,14872.7
16664,1666,103,5,51821.1
16665,1666,38,3,49130.61
16671,1667,79,1,2195.71
16672,1667,25,5,106318.05
16673,1667,110,2,49964.84
16681,1668,73,1,514.01
16682,1668,79,3,6587.13
16691,1669,54,5,124698.35
16692,1669,84,5,68563.75
16693,1669,12,2,14476.44
16694,1669,13,1,18543.54
16701,1670,84,3,41138.25
16702,1670,17,3,3450.39
16711,1671,65,4,46464.92
16721,1672,39,1,4692.9
16722,1672,58,3,6169.29
16731,1673,79,4,8782.84
16732,1673,107,1,6620.26
16733,1673,13,3,55630.62
16741,1674,97,4,48321.76
16751,1675,106,1,10836.1
16761,1676,41,5,123716.6
16771,1677,42,5,70726.35
16781,1678,84,4,54851.0
16791,1679,93,3,64683.21
16801,1680,42,4,56581.08
16811,1681,18,5,82110.85
16821,1682,79,1,2195.71
16831,1683,102,3,73836.15
16832,1683,26,1,20274.64
16833,1683,16,2,11713.26
16834,1683,47,3,65913.03
16841,1684,70,2,30839.54
16851,1685,54,5,124698.35
16852,1685,100,4,43510.72
16861,1686,107,4,26481.04
16871,1687,67,1,12764.36
16881,1688,55,5,13636.4
16891,1689,62,2,34403.8
16892,1689,83,3,32600.64
16893,1689,42,2,28290.54
16901,1690,18,3,49266.51
16902,1690,101,5,91811.8
16903,1690,11,3,48497.88
16911,1691,107,3,19860.78
16912,1691,66,4,87833.6
16913,1691,22,2,17672.28
16914,1691,57,1,19905.94
16915,1691,92,3,18327.21
16921,1692,59,5,124524.85
16922,1692,41,2,49486.64
16923,1692,85,3,16284.6
16924,1692,73,3,1542.03
16931,1693,25,3,63790.83
16932,1693,23,2,47903.44
16933,1693,59,4,99619.88
16941,1694,89,2,17566.2
16942,1694,16,4,23426.52
16943,1694,95,4,22995.2
16944,1694,28,2,19548.18
16945,1694,76,4,32136.4
16951,1695,31,5,88810.05
16961,1696,109,4,55931.88
16962,1696,94,4,25324.44
16971,1697,42,3,42435.81
16981,1698,21,4,80970.28
16991,1699,43,4,84599.48
16992,1699,19,1,5900.8
16993,1699,101,1,18362.36
17001,1700,90,2,12275.62
17002,1700,100,3,32633.04
17003,1700,70,5,77098.85
17004,1700,52,3,44467.08
17011,1701,44,3,18335.04
17012,1701,16,1,5856.63
17021,1702,96,5,117100.5
17031,1703,28,2,19548.18
17032,1703,73,1,514.01
17041,1704,73,4,2056.04
17051,1705,28,5,48870.45
17061,1706,44,4,24446.72
17062,1706,92,1,6109.07
17063,1706,97,5,60402.2
17064,1706,45,5,41143.0
17071,1707,51,2,28507.04
17081,1708,84,4,54851.0
17082,1708,63,4,28148.88
17083,1708,16,3,17569.89
17084,1708,64,5,16165.15
17091,1709,99,5,14374.0
17092,1709,11,2,32331.92
17101,1710,79,3,6587.13
17111,1711,76,3,24102.3
17112,1711,69,3,23435.7
17113,1711,108,1,11356.7
17114,1711,45,2,16457.2
17121,1712,109,4,55931.88
17122,1712,53,2,20570.62
17123,1712,79,4,8782.84
17131,1713,45,2,16457.2
17141,1714,65,5,58081.15
17151,1715,26,1,20274.64
17152,1715,24,2,5544.54
17153,1715,107,3,19860.78
17154,1715,60,2,48582.84
17155,1715,45,5,41143.0
17161,1716,77,5,110056.2
17162,1716,19,4,23603.2
17171,1717,71,4,76726.04
17181,1718,56,2,6372.8
17182,1718,76,2,16068.2
17191,1719,47,4,87884.04
17201,1720,43,2,42299.74
17202,1720,23,1,23951.72
17211,1721,90,3,18413.43
17212,1721,25,2,42527.22
17221,1722,92,1,6109.07
17222,1722,64,2,6466.06
17231,1723,61,3,2343.87
17232,1723,28,3,29322.27
17241,1724,16,2,11713.26
17242,1724,44,2,12223.36
17243,1724,19,1,5900.8
17251,1725,103,3,31092.66
17252,1725,94,4,25324.44
17261,1726,11,3,48497.88
17262,1726,45,1,8228.6
17271,1727,101,4,73449.44
17281,1728,101,1,18362.36
17282,1728,45,5,41143.0
17291,1729,45,3,24685.8
17301,1730,41,5,123716.6
17302,1730,81,4,48577.68
17303,1730,93,5,107805.35
17304,1730,20,3,60993.15
17305,1730,18,1,16422.17
17311,1731,29,1,20820.41
17312,1731,107,5,33101.3
17313,1731,46,5,28345.4
17314,1731,80,4,77051.76
17315,1731,70,2,30839.54
17321,1732,43,2,42299.74
17322,1732,84,2,27425.5
17323,1732,63,2,14074.44
17331,1733,74,3,2931.54
17341,1734,34,3,8923.62
17342,1734,48,2,33116.5
17343,1734,12,2,14476.44
17351,1735,24,5,13861.35
17352,1735,79,1,2195.71
17361,1736,50,4,27958.24
17371,1737,23,4,95806.88
17372,1737,99,2,5749.6
17381,1738,12,2,14476.44
17391,1739,68,2,45718.76
17392,1739,99,1,2874.8
17401,1740,30,3,64835.46
17402,1740,110,2,49964.84
17403,1740,15,4,43348.32
17404,1740,87,4,44933.8
17411,1741,19,2,11801.6
17412,1741,84,4,54851.0
17413,1741,57,5,99529.7
17421,1742,12,4,28952.88
17422,1742,54,4,99758.68
17431,1743,14,1,22358.4
17432,1743,18,4,65688.68
17441,1744,53,5,51426.55
17451,1745,14,2,44716.8
17452,1745,70,1,15419.77
17453,1745,38,4,65507.48
17454,1745,89,2,17566.2
17455,1745,22,2,17672.28
17461,1746,37,5,35204.8
17471,1747,83,5,54334.4
17472,1747,16,4,23426.52
17473,1747,106,1,10836.1
17481,1748,74,2,1954.36
17482,1748,29,1,20820.41
17491,1749,43,3,63449.61
17501,1750,101,4,73449.44
17502,1750,110,1,24982.42
17503,1750,46,4,22676.32
17504,1750,106,1,10836.1
17511,1751,81,4,48577.68
17512,1751,19,1,5900.8
17521,1752,50,4,27958.24
17522,1752,42,1,14145.27
17531,1753,29,2,41640.82
17532,1753,39,2,9385.8
17533,1753,108,3,34070.1
17534,1753,49,2,45812.84
17535,1753,48,1,16558.25
17541,1754,12,3,21714.66
17542,1754,29,2,41640.82
17551,1755,86,3,74643.48
17561,1756,29,1,20820.41
17562,1756,104,5,108054.9
17563,1756,96,3,70260.3
17571,1757,68,4,91437.52
17581,1758,59,2,49809.94
17582,1758,89,4,35132.4
17583,1758,13,3,55630.62
17584,1758,37,3,21122.88
17591,1759,27,4,54550.36
17601,1760,94,5,31655.55
17602,1760,70,3,46259.31
17611,1761,14,3,67075.2
17612,1761,97,3,36241.32
17613,1761,28,3,29322.27
17621,1762,55,4,10909.12
17622,1762,25,1,21263.61
17631,1763,24,5,13861.35
17641,1764,51,5,71267.6
17642,1764,79,1,2195.71
17651,1765,66,5,109792.0
17661,1766,107,5,33101.3
17662,1766,100,5,54388.4
17663,1766,47,4,87884.04
17664,1766,104,3,64832.94
17671,1767,65,4,46464.92
17672,1767,76,2,16068.2
17681,1768,59,1,24904.97
17691,1769,75,4,88114.76
17692,1769,78,3,7795.53
17693,1769,45,1,8228.6
17694,1769,50,5,34947.8
17701,1770,67,1,12764.36
17702,1770,95,5,28744.0
17703,1770,82,1,6993.89
17711,1771,73,5,2570.05
17712,1771,48,5,82791.25
17721,1772,66,3,65875.2
17731,1773,62,5,86009.5
17741,1774,108,2,22713.4
17742,1774,78,4,10394.04
17743,1774,109,5,69914.85
17751,1775,91,3,6717.99
17752,1775,27,5,68187.95
17753,1775,36,3,28708.29
17754,1775,52,5,74111.8
17755,1775,40,4,18013.44
17761,1776,16,5,29283.15
17771,1777,39,5,23464.5
17781,1778,63,2,14074.44
17782,1778,51,1,14253.52
17783,1778,46,2,11338.16
17784,1778,66,1,21958.4
17785,1778,34,2,5949.08
17791,1779,104,4,86443.92
17801,1780,106,1,10836.1
17802,1780,29,3,62461.23
17811,1781,11,1,16165.96
17812,1781,37,1,7040.96
17813,1781,108,1,11356.7
17814,1781,38,1,16376.87
17821,1782,59,3,74714.91
17822,1782,42,4,56581.08
17831,1783,86,5,124405.8
17832,1783,25,1,21263.61
17841,1784,77,5,110056.2
17851,1785,83,3,32600.64
17852,1785,22,1,8836.14
17853,1785,26,4,81098.56
17861,1786,13,4,74174.16
17862,1786,85,5,27141.0
17863,1786,22,2,17672.28
17871,1787,28,2,19548.18
17872,1787,98,4,81134.72
17873,1787,74,5,4885.9
17881,1788,109,4,55931.88
17882,1788,84,5,68563.75
17891,1789,12,5,36191.1
17901,1790,54,1,24939.67
17902,1790,49,5,114532.1
17903,1790,80,4,77051.76
17911,1791,44,2,12223.36
17912,1791,60,1,24291.42
17921,1792,87,5,56167.25
17931,1793,98,2,40567.36
17932,1793,39,4,18771.6
17941,1794,23,2,47903.44
17951,1795,21,5,101212.85
17952,1795,23,5,119758.6
17953,1795,77,3,66033.72
17954,1795,51,3,42760.56
17955,1795,22,3,26508.42
17961,1796,108,3,34070.1
17962,1796,84,2,27425.5
17971,1797,35,1,16074.27
17972,1797,92,3,18327.21
17973,1797,44,2,12223.36
17974,1797,96,3,70260.3
17975,1797,12,2,14476.44
17981,1798,63,1,7037.22
17991,1799,59,5,124524.85
17992,1799,84,5,68563.75
18001,1800,85,3,16284.6
18011,1801,66,1,21958.4
18012,1801,67,1,12764.36
18013,1801,29,1,20820.41
18014,1801,102,5,123060.25
18021,1802,93,1,21561.07
18031,1803,101,1,18362.36
18032,1803,109,5,69914.85
18033,1803,80,2,38525.88
18041,1804,94,5,31655.55
18042,1804,39,3,14078.7
18043,1804,76,1,8034.1
18044,1804,68,2,45718.76
18051,1805,61,5,3906.45
18052,1805,29,1,20820.41
18053,1805,15,4,43348.32
18054,1805,78,3,7795.53
18055,1805,55,3,8181.84
18061,1806,70,2,30839.54
18062,1806,40,4,18013.44
18063,1806,56,3,9559.2
18064,1806,92,2,12218.14
18071,1807,39,3,14078.7
18072,1807,55,1,2727.28
18073,1807,69,2,15623.8
18074,1807,13,5,92717.7
18075,1807,12,1,7238.22
18081,1808,82,1,6993.89
18082,1808,28,5,48870.45
18083,1808,81,1,12144.42
18084,1808,100,4,43510.72
18085,1808,53,1,10285.31
18091,1809,91,3,6717.99
18092,1809,52,5,74111.8
18101,1810,96,4,93680.4
18111,1811,15,1,10837.08
18121,1812,33,1,2454.9
18122,1812,39,3,14078.7
18131,1813,14,1,22358.4
18132,1813,17,2,2300.26
18141,1814,77,4,88044.96
18142,1814,29,1,20820.41
18151,1815,103,2,20728.44
18161,1816,27,5,68187.95
18171,1817,91,3,6717.99
18172,1817,65,1,11616.23
18173,1817,19,2,11801.6
18181,1818,44,5,30558.4
18191,1819,12,4,28952.88
18192,1819,74,4,3908.72
18193,1819,105,3,15480.36
18201,1820,109,3,41948.91
18211,1821,103,1,10364.22
18221,1822,50,4,27958.24
18222,1822,94,2,12662.22
18223,1822,33,3,7364.7
18224,1822,29,4,83281.64
18225,1822,67,1,12764.36
18231,1823,22,3,26508.42
18241,1824,57,4,79623.76
18251,1825,91,3,6717.99
18252,1825,37,4,28163.84
18253,1825,104,2,43221.96
18261,1826,55,5,13636.4
18271,1827,21,2,40485.14
18272,1827,73,3,1542.03
18273,1827,63,1,7037.22
18274,1827,79,2,4391.42
18275,1827,32,4,24334.04
18281,1828,34,4,11898.16
18282,1828,61,1,781.29
18291,1829,64,4,12932.12
18292,1829,101,3,55087.08
18301,1830,62,1,17201.9
18302,1830,30,5,108059.1
18303,1830,27,4,54550.36
18304,1830,46,4,22676.32
18311,1831,67,3,38293.08
18312,1831,76,4,32136.4
18313,1831,45,4,32914.4
18314,1831,90,1,6137.81
18321,1832,85,2,10856.4
18322,1832,18,3,49266.51
18331,1833,63,1,7037.22
18341,1834,49,4,91625.68
18342,1834,75,3,66086.07
18343,1834,83,2,21733.76
18351,1835,51,3,42760.56
18361,1836,50,4,27958.24
18362,1836,17,4,4600.52
18363,1836,103,5,51821.1
18371,1837,25,2,42527.22
18381,1838,92,4,24436.28
18391,1839,88,3,10393.8
18392,1839,105,2,10320.24
18393,1839,107,3,19860.78
18401,1840,33,1,2454.9
18411,1841,95,1,5748.8
18412,1841,99,1,2874.8
18413,1841,46,1,5669.08
18414,1841,47,5,109855.05
18415,1841,93,4,86244.28
18421,1842,80,5,96314.7
18422,1842,81,2,24288.84
18423,1842,21,4,80970.28
18431,1843,96,4,93680.4
18441,1844,39,3,14078.7
18451,1845,47,5,109855.05
18452,1845,75,2,44057.38
18461,1846,78,5,12992.55
18462,1846,77,4,88044.96
18463,1846,46,5,28345.4
